state_name,schooldistrict_code,sd_name,n_points,total_children,Overall,Head Start,Pre-K,Family Child Care,Child Care Center,low_sample
Kansas,2008070,Kingman-Norwich Unified School District 331,47,470,78.7,100,95.7,97.9,100,FALSE
Kentucky,2103840,Martin County School District,61,610,78.7,83.6,83.6,100,100,FALSE
Missouri,2904050,Ava R-I School District,75,750,78.7,100,84,100,82.7,FALSE
Ohio,3904642,Beaver Local School District,75,750,78.7,100,100,97.3,81.3,FALSE
West Virginia,5400870,Mineral County School District,178,1780,78.7,96.6,91.6,98.9,91,FALSE
Alabama,103062,St. Clair County School District,416,4160,78.6,97.4,93.3,99.5,85.1,FALSE
Arkansas,511820,Prescott School District,56,560,78.6,100,100,100,78.6,FALSE
California,621150,Laton Joint Unified School District,28,280,78.6,100,100,100,100,FALSE
Colorado,803690,Elbert School District 200,14,140,78.6,100,78.6,100,100,FALSE
Colorado,806750,Strasburg School District 31J,28,280,78.6,100,78.6,85.7,100,FALSE
Connecticut,903360,Pomfret School District,14,140,78.6,100,100,78.6,85.7,FALSE
Georgia,1303330,Lincoln County School District,42,420,78.6,100,90.5,92.9,88.1,FALSE
Illinois,1700007,Eastland Community Unit School District 308,28,280,78.6,100,78.6,100,100,FALSE
Illinois,1710830,Triopia Community Unit School District 27,14,140,78.6,100,92.9,85.7,100,FALSE
Illinois,1717700,Greenview Community Unit School District 200,14,140,78.6,100,78.6,85.7,100,FALSE
Indiana,1801410,Caston School Corporation,28,280,78.6,100,100,100,78.6,FALSE
Iowa,1907900,Collins-Maxwell Community School District,28,280,78.6,100,100,96.4,78.6,FALSE
Iowa,1920190,Nashua-Plainfield Community School District,28,280,78.6,100,92.9,85.7,100,FALSE
Iowa,1928170,Twin Cedars Community School District,14,140,78.6,100,78.6,100,100,FALSE
Iowa,1929010,Van Meter Community School District,28,280,78.6,100,82.1,100,78.6,FALSE
